date,status,value
2021-04-18T16:45Z,499,535
2021-04-18T17:00Z,200,7447
2021-04-18T17:00Z,304,2605
2021-04-18T17:00Z,404,1228
2021-04-18T17:00Z,499,492
2021-04-18T17:00Z,500,372
2021-04-18T17:15Z,200,6500
2021-04-18T17:15Z,304,3677
2021-04-18T17:15Z,404,415
2021-04-18T17:15Z,499,585
2021-04-18T17:30Z,200,8193
2021-04-18T17:30Z,304,3695
2021-04-18T17:30Z,404,684
2021-04-18T17:30Z,499,316
2021-04-18T17:45Z,200,8087
2021-04-18T17:45Z,304,3859
2021-04-18T17:45Z,404,426
2021-04-18T18:00Z,200,10903
2021-04-18T18:00Z,304,3581
2021-04-18T18:00Z,404,806
2021-04-18T18:00Z,403,124
2021-04-18T18:00Z,302,645
2021-04-18T18:00Z,499,368
2021-04-18T18:15Z,200,8224
2021-04-18T18:15Z,304,3534
2021-04-18T18:15Z,404,444
2021-04-18T18:30Z,200,11391
2021-04-18T18:30Z,304,4042
2021-04-18T18:30Z,404,868
2021-04-18T18:45Z,200,11122
2021-04-18T18:45Z,304,4054
2021-04-18T18:45Z,404,1114
2021-04-18T19:00Z,200,10673
2021-04-18T19:00Z,304,3452
2021-04-18T19:00Z,404,2571
2021-04-18T19:15Z,200,9844
2021-04-18T19:15Z,304,3272
2021-04-18T19:15Z,404,1885
2021-04-18T19:30Z,200,7293
2021-04-18T19:30Z,304,4206
2021-04-18T19:30Z,404,509
2021-04-18T19:30Z,499,255
2021-04-18T19:30Z,302,245
2021-04-18T19:45Z,200,10925
2021-04-18T19:45Z,304,4316
2021-04-18T19:45Z,404,1196
2021-04-18T20:00Z,200,9544
2021-04-18T20:00Z,304,3197
2021-04-18T20:00Z,404,1314
2021-04-18T20:00Z,302,720
2021-04-18T20:00Z,499,261
2021-04-18T20:15Z,200,8524
2021-04-18T20:15Z,304,3346
2021-04-18T20:15Z,404,1491
2021-04-18T20:15Z,302,528
2021-04-18T20:30Z,200,7719
2021-04-18T20:30Z,304,3990
2021-04-18T20:30Z,404,1146
2021-04-18T20:45Z,200,10198
2021-04-18T20:45Z,304,3063
2021-04-18T20:45Z,404,2057
2021-04-18T20:45Z,302,712
2021-04-18T20:45Z,401,775
2021-04-18T21:00Z,200,9449
2021-04-18T21:00Z,304,3110
2021-04-18T21:00Z,404,1344
2021-04-18T21:00Z,302,357
2021-04-18T21:00Z,503,25
2021-04-18T21:00Z,499,439
2021-04-18T21:15Z,200,6807
2021-04-18T21:15Z,304,3444
2021-04-18T21:15Z,404,1876
2021-04-18T21:15Z,302,923
2021-04-18T21:30Z,200,7257
2021-04-18T21:30Z,304,3251
2021-04-18T21:30Z,404,553
2021-04-18T21:30Z,499,597
2021-04-18T21:45Z,200,11018
2021-04-18T21:45Z,304,3708
2021-04-18T21:45Z,404,628
2021-04-18T22:00Z,200,8006
2021-04-18T22:00Z,304,3022
2021-04-18T22:00Z,404,957
2021-04-18T22:15Z,200,8546
2021-04-18T22:15Z,304,4124
2021-04-18T22:15Z,404,1397
2021-04-18T22:15Z,499,544
2021-04-18T22:30Z,200,6667
2021-04-18T22:30Z,304,3127
2021-04-18T22:30Z,404,1514
2021-04-18T22:45Z,200,9415
2021-04-18T22:45Z,304,2364
2021-04-18T22:45Z,404,451
2021-04-18T23:00Z,200,7130
2021-04-18T23:00Z,304,3070
2021-04-18T23:00Z,404,1334
2021-04-18T23:15Z,200,6523
2021-04-18T23:15Z,304,3360
2021-04-18T23:15Z,404,1612
2021-04-18T23:30Z,200,6921
2021-04-18T23:30Z,304,3490
2021-04-18T23:30Z,404,2036
2021-04-18T23:45Z,200,6117
2021-04-18T23:45Z,304,3175
2021-04-18T23:45Z,404,1407
2021-04-19,200,8078
2021-04-19,304,3415
2021-04-19,404,1389
2021-04-19,499,188
2021-04-19T00:15Z,200,5660
2021-04-19T00:15Z,304,2917
2021-04-19T00:15Z,404,948
2021-04-19T00:30Z,200,8533
2021-04-19T00:30Z,304,3315
2021-04-19T00:30Z,404,755
2021-04-19T00:45Z,200,8267
2021-04-19T00:45Z,304,2890
2021-04-19T00:45Z,404,1587
2021-04-19T01:00Z,200,7540
2021-04-19T01:00Z,304,3174
2021-04-19T01:00Z,404,860
2021-04-19T01:00Z,499,80
2021-04-19T01:15Z,200,6940
2021-04-19T01:15Z,304,3825
2021-04-19T01:15Z,404,1771
2021-04-19T01:30Z,200,11851
2021-04-19T01:30Z,304,4805
2021-04-19T01:30Z,404,1141
2021-04-19T01:30Z,499,224
2021-04-19T01:45Z,200,7583
2021-04-19T01:45Z,304,3604
2021-04-19T01:45Z,404,1271
2021-04-19T02:00Z,200,8762
2021-04-19T02:00Z,304,3989
2021-04-19T02:00Z,404,1876
2021-04-19T02:00Z,499,559
2021-04-19T02:15Z,200,7666
2021-04-19T02:15Z,304,3858
2021-04-19T02:15Z,404,1745
2021-04-19T02:30Z,200,7705
2021-04-19T02:30Z,304,3965
2021-04-19T02:30Z,404,439
2021-04-19T02:30Z,499,190
2021-04-19T02:45Z,200,7094
2021-04-19T02:45Z,304,4098
2021-04-19T02:45Z,404,1487
2021-04-19T03:00Z,200,7843
2021-04-19T03:00Z,304,3998
2021-04-19T03:00Z,404,988
2021-04-19T03:15Z,200,8052
2021-04-19T03:15Z,304,4410
2021-04-19T03:15Z,404,1288
2021-04-19T03:15Z,302,621
2021-04-19T03:30Z,200,6957
2021-04-19T03:30Z,304,3745
2021-04-19T03:30Z,404,1171
2021-04-19T03:30Z,302,479
2021-04-19T03:45Z,200,8393
2021-04-19T03:45Z,304,4031
2021-04-19T03:45Z,404,466
2021-04-19T04:00Z,200,9234
2021-04-19T04:00Z,304,3524
2021-04-19T04:00Z,404,1012
2021-04-19T04:15Z,200,9727
2021-04-19T04:15Z,304,3937
2021-04-19T04:15Z,404,1891
2021-04-19T04:15Z,302,805
2021-04-19T04:30Z,200,5467
2021-04-19T04:30Z,304,3834
2021-04-19T04:30Z,404,1355
2021-04-19T04:30Z,302,406
2021-04-19T04:45Z,200,5668
2021-04-19T04:45Z,304,3182
2021-04-19T04:45Z,404,1189
2021-04-19T04:45Z,302,947
2021-04-19T05:00Z,200,6883
2021-04-19T05:00Z,304,3606
2021-04-19T05:00Z,404,1134
2021-04-19T05:15Z,200,7816
2021-04-19T05:15Z,304,3836
2021-04-19T05:15Z,404,1906
2021-04-19T05:15Z,302,704
2021-04-19T05:30Z,200,7496
2021-04-19T05:30Z,304,5290
2021-04-19T05:30Z,404,1423
2021-04-19T05:45Z,200,7054
2021-04-19T05:45Z,304,3463
2021-04-19T05:45Z,404,2278
2021-04-19T06:00Z,200,8596
2021-04-19T06:00Z,304,3594
2021-04-19T06:00Z,404,1167
2021-04-19T06:15Z,200,7524
2021-04-19T06:15Z,304,4910
2021-04-19T06:15Z,404,613
2021-04-19T06:30Z,200,6177
2021-04-19T06:30Z,304,5176
2021-04-19T06:30Z,404,1097
2021-04-19T06:30Z,500,995
2021-04-19T06:45Z,200,6301
2021-04-19T06:45Z,304,4402
2021-04-19T06:45Z,404,1433
2021-04-19T06:45Z,302,748
2021-04-19T07:00Z,200,8781
2021-04-19T07:00Z,304,5334
2021-04-19T07:00Z,404,1312
2021-04-19T07:15Z,200,9252
2021-04-19T07:15Z,304,5417
2021-04-19T07:15Z,404,1090
2021-04-19T07:30Z,200,9458
2021-04-19T07:30Z,304,4830
2021-04-19T07:30Z,404,1184
2021-04-19T07:45Z,200,7103
2021-04-19T07:45Z,304,5061
2021-04-19T07:45Z,404,1335
2021-04-19T07:45Z,302,726
2021-04-19T08:00Z,200,7505
2021-04-19T08:00Z,304,5625
2021-04-19T08:00Z,404,889
2021-04-19T08:00Z,302,892
2021-04-19T08:15Z,200,7726
2021-04-19T08:15Z,304,5132
2021-04-19T08:15Z,404,1745
2021-04-19T08:15Z,403,601
2021-04-19T08:15Z,500,134
2021-04-19T08:30Z,200,6705
2021-04-19T08:30Z,304,6127
2021-04-19T08:30Z,404,3355
2021-04-19T08:30Z,302,616
2021-04-19T08:30Z,500,360
2021-04-19T08:45Z,200,7727
2021-04-19T08:45Z,304,5791
2021-04-19T08:45Z,404,1120
2021-04-19T08:45Z,302,404
2021-04-19T09:00Z,200,7190
2021-04-19T09:00Z,304,6078
2021-04-19T09:00Z,404,1238
2021-04-19T09:15Z,200,9721
2021-04-19T09:15Z,304,5931
2021-04-19T09:15Z,404,1943
2021-04-19T09:30Z,200,9323
2021-04-19T09:30Z,304,5645
2021-04-19T09:30Z,404,1047
2021-04-19T09:30Z,302,639
2021-04-19T09:45Z,200,9427
2021-04-19T09:45Z,304,5867
2021-04-19T09:45Z,404,1225
2021-04-19T10:00Z,200,7593
2021-04-19T10:00Z,304,5457
2021-04-19T10:00Z,404,1333
2021-04-19T10:15Z,200,9425
2021-04-19T10:15Z,304,4682
2021-04-19T10:15Z,404,1864
2021-04-19T10:15Z,302,730
2021-04-19T10:30Z,200,8096
2021-04-19T10:30Z,304,5223
2021-04-19T10:30Z,404,903
2021-04-19T10:45Z,200,7535
2021-04-19T10:45Z,304,5842
2021-04-19T10:45Z,404,1802
2021-04-19T11:00Z,200,6656
2021-04-19T11:00Z,304,5139
2021-04-19T11:00Z,404,307
2021-04-19T11:15Z,200,7367
2021-04-19T11:15Z,304,5496
2021-04-19T11:15Z,404,2202
2021-04-19T11:30Z,200,7541
2021-04-19T11:30Z,304,5150
2021-04-19T11:30Z,404,974
2021-04-19T11:45Z,200,6201
2021-04-19T11:45Z,304,4635
2021-04-19T11:45Z,404,1452
2021-04-19T11:45Z,302,297
2021-04-19T12:00Z,200,6516
2021-04-19T12:00Z,304,5237
2021-04-19T12:00Z,404,1285
2021-04-19T12:15Z,200,8090
2021-04-19T12:15Z,304,5640
2021-04-19T12:15Z,404,1327
2021-04-19T12:15Z,302,682
2021-04-19T12:30Z,200,8195
2021-04-19T12:30Z,304,5780
2021-04-19T12:30Z,404,1304
2021-04-19T12:30Z,503,660
2021-04-19T12:30Z,302,150
2021-04-19T12:45Z,200,7587
2021-04-19T12:45Z,304,5444
2021-04-19T12:45Z,404,1272
2021-04-19T12:45Z,302,593
2021-04-19T13:00Z,200,8370
2021-04-19T13:00Z,304,5307
2021-04-19T13:00Z,404,990
2021-04-19T13:00Z,302,388
2021-04-19T13:15Z,200,9287
2021-04-19T13:15Z,304,6964
2021-04-19T13:15Z,404,306
2021-04-19T13:15Z,499,519
2021-04-19T13:30Z,200,12602
2021-04-19T13:30Z,304,7454
2021-04-19T13:30Z,404,1288
2021-04-19T13:45Z,200,13691
2021-04-19T13:45Z,304,7320
2021-04-19T13:45Z,404,1406
2021-04-19T13:45Z,302,529
2021-04-19T14:00Z,200,14306
2021-04-19T14:00Z,304,6980
2021-04-19T14:00Z,404,2991
2021-04-19T14:00Z,503,145
2021-04-19T14:15Z,200,15547
2021-04-19T14:15Z,304,7159
2021-04-19T14:15Z,404,1810
2021-04-19T14:15Z,499,941
2021-04-19T14:30Z,200,11933
2021-04-19T14:30Z,304,6971
2021-04-19T14:30Z,404,1849
2021-04-19T14:30Z,302,27
2021-04-19T14:30Z,499,93
2021-04-19T14:45Z,200,13160
2021-04-19T14:45Z,304,6454
2021-04-19T14:45Z,404,1847
2021-04-19T14:45Z,302,601
2021-04-19T14:45Z,401,233
2021-04-19T14:45Z,500,180
2021-04-19T14:45Z,499,446
2021-04-19T15:00Z,200,10988
2021-04-19T15:00Z,304,6606
2021-04-19T15:00Z,404,3402
2021-04-19T15:00Z,499,421
2021-04-19T15:00Z,500,167
2021-04-19T15:00Z,302,626
2021-04-19T15:15Z,200,9497
2021-04-19T15:15Z,304,5212
2021-04-19T15:15Z,404,2426
2021-04-19T15:15Z,500,290
2021-04-19T15:15Z,302,975
2021-04-19T15:30Z,200,12482
2021-04-19T15:30Z,304,5717
2021-04-19T15:30Z,404,3007
2021-04-19T15:30Z,302,684
2021-04-19T15:30Z,499,398
2021-04-19T15:45Z,200,12398
2021-04-19T15:45Z,304,5829
2021-04-19T15:45Z,404,4601
2021-04-19T15:45Z,499,401
2021-04-19T15:45Z,302,374
2021-04-19T16:00Z,200,12165
2021-04-19T16:00Z,304,5397
2021-04-19T16:00Z,404,1831
2021-04-19T16:00Z,302,712
2021-04-19T16:00Z,499,608
2021-04-19T16:15Z,200,8279
2021-04-19T16:15Z,304,4699
2021-04-19T16:15Z,404,2063
2021-04-19T16:30Z,200,9335
2021-04-19T16:30Z,304,5983
2021-04-19T16:30Z,404,1963
2021-04-19T16:30Z,302,386
2021-04-19T16:45Z,200,10954
2021-04-19T16:45Z,304,5870
2021-04-19T16:45Z,404,1197
2021-04-19T16:45Z,302,40
2021-04-19T16:45Z,500,247
2021-04-19T17:00Z,200,11935
2021-04-19T17:00Z,304,5756
2021-04-19T17:00Z,404,1911
2021-04-19T17:00Z,499,435
2021-04-19T17:00Z,302,252
2021-04-19T17:15Z,200,10912
2021-04-19T17:15Z,304,5086
2021-04-19T17:15Z,404,2522
2021-04-19T17:15Z,302,818
2021-04-19T17:15Z,499,902
2021-04-19T17:30Z,200,11469
2021-04-19T17:30Z,304,5471
2021-04-19T17:30Z,404,2943
2021-04-19T17:30Z,499,932
2021-04-19T17:30Z,500,493
2021-04-19T17:45Z,200,12601
2021-04-19T17:45Z,304,5308
2021-04-19T17:45Z,404,2941
2021-04-19T17:45Z,499,784
2021-04-19T18:00Z,200,11249
2021-04-19T18:00Z,304,5491
2021-04-19T18:00Z,404,1855
2021-04-19T18:00Z,499,890
2021-04-19T18:15Z,200,11574
2021-04-19T18:15Z,304,4980
2021-04-19T18:15Z,404,2516
2021-04-19T18:15Z,499,130
2021-04-19T18:30Z,200,10255
2021-04-19T18:30Z,304,6111
2021-04-19T18:30Z,404,1835
2021-04-19T18:30Z,302,466
2021-04-19T18:45Z,200,12086
2021-04-19T18:45Z,304,5413
2021-04-19T18:45Z,404,2453
2021-04-19T19:00Z,200,10600
2021-04-19T19:00Z,304,5186
2021-04-19T19:00Z,404,1981
2021-04-19T19:00Z,302,443
2021-04-19T19:15Z,200,10716
2021-04-19T19:15Z,304,5118
2021-04-19T19:15Z,404,1749
2021-04-19T19:15Z,499,328
2021-04-19T19:30Z,200,12320
2021-04-19T19:30Z,304,5388
2021-04-19T19:30Z,404,1184
2021-04-19T19:45Z,200,12217
2021-04-19T19:45Z,304,5099
2021-04-19T19:45Z,404,2084
2021-04-19T19:45Z,499,716
2021-04-19T20:00Z,200,11614
2021-04-19T20:00Z,304,5262
2021-04-19T20:00Z,404,708
2021-04-19T20:00Z,302,509
2021-04-19T20:15Z,200,11045
2021-04-19T20:15Z,404,5187
2021-04-19T20:15Z,304,5540
2021-04-19T20:15Z,302,128
2021-04-19T20:30Z,200,9689
2021-04-19T20:30Z,304,4948
2021-04-19T20:30Z,404,3618
2021-04-19T20:30Z,302,640
2021-04-19T20:30Z,499,19
2021-04-19T20:30Z,401,366
2021-04-19T20:45Z,200,10185
2021-04-19T20:45Z,304,5256
2021-04-19T20:45Z,404,1354
2021-04-19T20:45Z,302,419
2021-04-19T21:00Z,200,8841
2021-04-19T21:00Z,304,5335
2021-04-19T21:00Z,404,1262
2021-04-19T21:00Z,302,28
2021-04-19T21:15Z,200,7408
2021-04-19T21:15Z,304,4732
2021-04-19T21:15Z,404,1062
2021-04-19T21:30Z,200,9090
2021-04-19T21:30Z,304,4689
2021-04-19T21:30Z,404,1099
2021-04-19T21:45Z,200,8968
2021-04-19T21:45Z,304,3764
2021-04-19T21:45Z,404,1287
2021-04-19T21:45Z,499,103
2021-04-19T22:00Z,200,10466
2021-04-19T22:00Z,304,4690
2021-04-19T22:00Z,404,1162
2021-04-19T22:00Z,302,543
2021-04-19T22:15Z,200,10333
2021-04-19T22:15Z,304,4780
2021-04-19T22:15Z,404,1483
2021-04-19T22:15Z,302,211
2021-04-19T22:30Z,200,10248
2021-04-19T22:30Z,304,4357
2021-04-19T22:30Z,404,4183
2021-04-19T22:45Z,200,11081
2021-04-19T22:45Z,304,5469
2021-04-19T22:45Z,404,1200
2021-04-19T22:45Z,499,522
2021-04-19T23:00Z,200,11041
2021-04-19T23:00Z,304,5397
2021-04-19T23:00Z,404,1350
2021-04-19T23:00Z,302,781
2021-04-19T23:00Z,499,342
2021-04-19T23:15Z,200,9595
2021-04-19T23:15Z,304,4713
2021-04-19T23:15Z,404,1167
2021-04-19T23:15Z,499,982
2021-04-19T23:15Z,302,367
2021-04-19T23:30Z,200,8364
2021-04-19T23:30Z,304,3924
2021-04-19T23:30Z,404,2485
2021-04-19T23:30Z,499,171
2021-04-19T23:45Z,200,10131
2021-04-19T23:45Z,304,3938
2021-04-19T23:45Z,404,1375
2021-04-19T23:45Z,302,879
2021-04-19T23:45Z,403,251
2021-04-20,200,10403
2021-04-20,304,3219
2021-04-20,404,2160
2021-04-20,302,231
2021-04-20,500,484
2021-04-20T00:15Z,200,10690
2021-04-20T00:15Z,304,3751
2021-04-20T00:15Z,404,1792
2021-04-20T00:30Z,200,9066
2021-04-20T00:30Z,304,4252
2021-04-20T00:30Z,404,1665
2021-04-20T00:45Z,200,10310
2021-04-20T00:45Z,304,3838
2021-04-20T00:45Z,404,3259
2021-04-20T01:00Z,200,12044
2021-04-20T01:00Z,404,5033
2021-04-20T01:00Z,304,4288
2021-04-20T01:00Z,302,298
2021-04-20T01:00Z,499,472
2021-04-20T01:15Z,200,10657
2021-04-20T01:15Z,304,3628
2021-04-20T01:15Z,404,1486
2021-04-20T01:15Z,499,622
2021-04-20T01:30Z,200,9029
2021-04-20T01:30Z,304,4142
2021-04-20T01:30Z,404,1243
2021-04-20T01:30Z,302,543
2021-04-20T01:30Z,403,579
2021-04-20T01:45Z,200,9012
2021-04-20T01:45Z,304,3975
2021-04-20T01:45Z,404,3150
2021-04-20T01:45Z,499,272
2021-04-20T01:45Z,401,640
2021-04-20T01:45Z,302,100
2021-04-20T02:00Z,200,9821
2021-04-20T02:00Z,304,3552
2021-04-20T02:00Z,404,2431
2021-04-20T02:00Z,499,802
2021-04-20T02:15Z,200,9923
2021-04-20T02:15Z,304,3601
2021-04-20T02:15Z,404,1565
2021-04-20T02:15Z,302,933
2021-04-20T02:30Z,200,8091
2021-04-20T02:30Z,304,3687
2021-04-20T02:30Z,404,1569
2021-04-20T02:30Z,302,587
2021-04-20T02:45Z,200,7837
2021-04-20T02:45Z,304,3186
2021-04-20T02:45Z,404,2390
2021-04-20T03:00Z,200,10690
2021-04-20T03:00Z,304,3366
2021-04-20T03:00Z,404,1580
2021-04-20T03:15Z,200,8041
2021-04-20T03:15Z,304,3598
2021-04-20T03:15Z,404,1073
2021-04-20T03:15Z,302,644
2021-04-20T03:30Z,200,7523
2021-04-20T03:30Z,304,3566
2021-04-20T03:30Z,404,949
2021-04-20T03:45Z,200,7235
2021-04-20T03:45Z,304,3171
2021-04-20T03:45Z,404,1228
2021-04-20T03:45Z,302,383
2021-04-20T04:00Z,200,11172
2021-04-20T04:00Z,304,3542
2021-04-20T04:00Z,404,1607
2021-04-20T04:00Z,302,647
2021-04-20T04:15Z,200,10312
2021-04-20T04:15Z,304,3128
2021-04-20T04:15Z,404,2057
2021-04-20T04:15Z,499,538
2021-04-20T04:30Z,200,10003
2021-04-20T04:30Z,304,4127
2021-04-20T04:30Z,404,1069
2021-04-20T04:30Z,302,638
2021-04-20T04:45Z,200,7066
2021-04-20T04:45Z,304,2953
2021-04-20T04:45Z,404,1245
2021-04-20T04:45Z,302,951
2021-04-20T05:00Z,200,8041
2021-04-20T05:00Z,304,3744
2021-04-20T05:00Z,404,1053
2021-04-20T05:00Z,302,714
2021-04-20T05:15Z,200,8087
2021-04-20T05:15Z,304,3306
2021-04-20T05:15Z,404,1088
2021-04-20T05:30Z,200,7537
2021-04-20T05:30Z,304,4383
2021-04-20T05:30Z,404,918
2021-04-20T05:30Z,302,516
2021-04-20T05:45Z,200,7710
2021-04-20T05:45Z,304,4374
2021-04-20T05:45Z,404,1967
2021-04-20T06:00Z,200,8164
2021-04-20T06:00Z,304,4877
2021-04-20T06:00Z,404,861
2021-04-20T06:00Z,302,394
2021-04-20T06:15Z,200,9668
2021-04-20T06:15Z,304,4373
2021-04-20T06:15Z,404,1110
2021-04-20T06:15Z,302,799
2021-04-20T06:30Z,200,9439
2021-04-20T06:30Z,304,4958
2021-04-20T06:30Z,404,1032
2021-04-20T06:30Z,302,230
2021-04-20T06:45Z,200,7486
2021-04-20T06:45Z,304,5317
2021-04-20T06:45Z,404,176
2021-04-20T06:45Z,302,534
2021-04-20T06:45Z,499,597
2021-04-20T07:00Z,200,6909
2021-04-20T07:00Z,304,4876
2021-04-20T07:00Z,404,324
2021-04-20T07:00Z,500,92
2021-04-20T07:15Z,200,7892
2021-04-20T07:15Z,304,5252
2021-04-20T07:15Z,404,1779
2021-04-20T07:15Z,499,59
2021-04-20T07:30Z,200,7474
2021-04-20T07:30Z,304,4958
2021-04-20T07:30Z,404,595
2021-04-20T07:45Z,200,6894
2021-04-20T07:45Z,304,5885
2021-04-20T07:45Z,404,717
2021-04-20T07:45Z,302,235
2021-04-20T08:00Z,200,8191
2021-04-20T08:00Z,304,5955
2021-04-20T08:00Z,404,1103
2021-04-20T08:00Z,302,917
2021-04-20T08:15Z,200,8771
2021-04-20T08:15Z,304,4711
2021-04-20T08:15Z,404,488
2021-04-20T08:15Z,302,591
2021-04-20T08:30Z,200,8733
2021-04-20T08:30Z,304,5605
2021-04-20T08:30Z,404,1476
2021-04-20T08:30Z,302,102
2021-04-20T08:30Z,500,43
2021-04-20T08:45Z,200,8491
2021-04-20T08:45Z,304,6156
2021-04-20T08:45Z,404,1894
2021-04-20T09:00Z,200,9277
2021-04-20T09:00Z,304,5790
2021-04-20T09:00Z,404,1636
2021-04-20T09:15Z,200,9398
2021-04-20T09:15Z,304,6350
2021-04-20T09:15Z,404,1119
2021-04-20T09:30Z,200,7306
2021-04-20T09:30Z,304,4943
2021-04-20T09:30Z,404,1028
2021-04-20T09:30Z,302,530
2021-04-20T09:45Z,200,8169
2021-04-20T09:45Z,304,4508
2021-04-20T09:45Z,404,1042
2021-04-20T10:00Z,200,8421
2021-04-20T10:00Z,304,5663
2021-04-20T10:00Z,404,90
2021-04-20T10:00Z,302,794
2021-04-20T10:00Z,499,343
2021-04-20T10:15Z,200,8608
2021-04-20T10:15Z,304,5293
2021-04-20T10:15Z,404,373
2021-04-20T10:30Z,200,8800
2021-04-20T10:30Z,304,5408
2021-04-20T10:30Z,404,1332
2021-04-20T10:30Z,499,821
2021-04-20T10:45Z,200,7973
2021-04-20T10:45Z,304,4933
2021-04-20T10:45Z,404,1172
2021-04-20T10:45Z,500,147
2021-04-20T11:00Z,200,10317
2021-04-20T11:00Z,304,5119
2021-04-20T11:00Z,404,712
2021-04-20T11:00Z,499,638
2021-04-20T11:15Z,200,12134
2021-04-20T11:15Z,304,5748
2021-04-20T11:15Z,404,327
2021-04-20T11:15Z,302,605
2021-04-20T11:30Z,200,7835
2021-04-20T11:30Z,304,4723
2021-04-20T11:30Z,404,420
2021-04-20T11:45Z,200,7805
2021-04-20T11:45Z,304,5511
2021-04-20T11:45Z,404,1016
2021-04-20T11:45Z,302,21
2021-04-20T12:00Z,200,7484
2021-04-20T12:00Z,304,4506
2021-04-20T12:00Z,404,818
2021-04-20T12:15Z,200,9300
2021-04-20T12:15Z,304,5365
2021-04-20T12:15Z,404,857
2021-04-20T12:15Z,302,628
2021-04-20T12:15Z,499,344
2021-04-20T12:30Z,200,10131
2021-04-20T12:30Z,304,4856
2021-04-20T12:30Z,404,750
2021-04-20T12:45Z,200,9854
2021-04-20T12:45Z,304,5370
2021-04-20T12:45Z,404,1422
2021-04-20T13:00Z,200,8799
2021-04-20T13:00Z,304,6081
2021-04-20T13:00Z,404,1306
2021-04-20T13:00Z,499,610
2021-04-20T13:15Z,200,10147
2021-04-20T13:15Z,304,6662
2021-04-20T13:15Z,404,1032
2021-04-20T13:15Z,499,344
2021-04-20T13:30Z,200,10857
2021-04-20T13:30Z,304,6738
2021-04-20T13:30Z,404,1830
2021-04-20T13:45Z,200,9051
2021-04-20T13:45Z,304,6653
2021-04-20T13:45Z,404,906
2021-04-20T13:45Z,499,128
2021-04-20T13:45Z,302,306
2021-04-20T14:00Z,200,10760
2021-04-20T14:00Z,304,5980
2021-04-20T14:00Z,404,1369
2021-04-20T14:15Z,200,10491
2021-04-20T14:15Z,304,6328
2021-04-20T14:15Z,404,1793
2021-04-20T14:15Z,499,246
2021-04-20T14:30Z,200,13312
2021-04-20T14:30Z,304,6069
2021-04-20T14:30Z,404,1399
2021-04-20T14:45Z,200,12476
2021-04-20T14:45Z,304,6252
2021-04-20T14:45Z,404,797
2021-04-20T14:45Z,499,674
2021-04-20T15:00Z,200,11192
2021-04-20T15:00Z,304,6220
2021-04-20T15:00Z,404,920
2021-04-20T15:00Z,499,553
2021-04-20T15:00Z,403,822
2021-04-20T15:00Z,302,897
2021-04-20T15:15Z,200,10467
2021-04-20T15:15Z,304,5113
2021-04-20T15:15Z,404,2482
2021-04-20T15:15Z,499,739
2021-04-20T15:30Z,200,10114
2021-04-20T15:30Z,304,5661
2021-04-20T15:30Z,404,625
2021-04-20T15:30Z,500,66
2021-04-20T15:30Z,499,12
2021-04-20T15:45Z,200,10484
2021-04-20T15:45Z,304,5030
2021-04-20T15:45Z,404,1197
2021-04-20T15:45Z,302,612
2021-04-20T15:45Z,499,898
2021-04-20T16:00Z,200,9793
2021-04-20T16:00Z,304,5605
2021-04-20T16:00Z,404,741
2021-04-20T16:00Z,302,454
2021-04-20T16:15Z,200,10768
2021-04-20T16:15Z,304,5508
2021-04-20T16:15Z,404,1943
2021-04-20T16:15Z,499,352
2021-04-20T16:15Z,401,904
2021-04-20T16:15Z,302,343
2021-04-20T16:30Z,200,10526
2021-04-20T16:30Z,304,5640
2021-04-20T16:30Z,404,1084